"row_id";"order_id";"order_date";"ship_date";"ship_mode";"customer_id";"product_id";"country";"city";"state";"postal_code";"region";"sales";"quantity";"discount";"profit"
3717;"CA-2017-144568";"2017-05-29";"2017-06-02";"Standard Class";"JO-15550";"OFF-FA-10004395";"United States";"Omaha";"Nebraska";68104;"Central";23.55;5;0.0;1.1775
3718;"CA-2016-142370";"2016-09-19";"2016-09-23";"Standard Class";"TP-21130";"OFF-SU-10003002";"United States";"Columbus";"Georgia";31907;"South";5.04;2;0.0;0.1512
3719;"CA-2016-142370";"2016-09-19";"2016-09-23";"Standard Class";"TP-21130";"TEC-AC-10002926";"United States";"Columbus";"Georgia";31907;"South";249.95;5;0.0;107.4785
3720;"CA-2016-105900";"2016-09-17";"2016-09-23";"Standard Class";"BS-11590";"OFF-AR-10002656";"United States";"Columbus";"Indiana";47201;"Central";33.4;5;0.0;12.358
3721;"CA-2016-151155";"2016-12-20";"2016-12-24";"Standard Class";"AB-10255";"FUR-FU-10001918";"United States";"Jackson";"Mississippi";39212;"South";18.92;4;0.0;7.3788
3722;"CA-2016-151155";"2016-12-20";"2016-12-24";"Standard Class";"AB-10255";"OFF-BI-10003910";"United States";"Jackson";"Mississippi";39212;"South";15.42;2;0.0;6.939
3723;"CA-2017-144036";"2017-11-22";"2017-11-26";"Standard Class";"FO-14305";"OFF-AR-10000122";"United States";"Houston";"Texas";77070;"Central";35.712;8;0.2;2.232
3724;"US-2014-169789";"2014-12-30";"2015-01-04";"Standard Class";"MF-17665";"OFF-BI-10004600";"United States";"Phoenix";"Arizona";85023;"West";551.985;5;0.7;-459.9875
3725;"CA-2017-127264";"2017-04-03";"2017-04-05";"First Class";"SA-20830";"OFF-AR-10003045";"United States";"Chicago";"Illinois";60653;"Central";7.056;3;0.2;2.205
3726;"CA-2016-151512";"2016-12-26";"2017-01-02";"Standard Class";"SH-19975";"OFF-AP-10000252";"United States";"Denver";"Colorado";80219;"West";18.72;2;0.2;3.51
3727;"CA-2016-165169";"2016-06-05";"2016-06-11";"Standard Class";"JL-15235";"OFF-ST-10001496";"United States";"Newark";"Delaware";19711;"East";360.38;2;0.0;93.6988
3728;"CA-2016-165169";"2016-06-05";"2016-06-11";"Standard Class";"JL-15235";"OFF-AR-10000122";"United States";"Newark";"Delaware";19711;"East";11.16;2;0.0;2.79
3729;"CA-2016-165169";"2016-06-05";"2016-06-11";"Standard Class";"JL-15235";"OFF-LA-10000407";"United States";"Newark";"Delaware";19711;"East";14.94;3;0.0;6.8724
3730;"CA-2015-109575";"2015-09-18";"2015-09-23";"Standard Class";"KH-16630";"OFF-ST-10004950";"United States";"Clinton";"Maryland";20735;"East";41.96;2;0.0;7.9724
3731;"CA-2015-109575";"2015-09-18";"2015-09-23";"Standard Class";"KH-16630";"OFF-ST-10004123";"United States";"Clinton";"Maryland";20735;"East";636.86;7;0.0;0.0
3732;"CA-2015-109575";"2015-09-18";"2015-09-23";"Standard Class";"KH-16630";"TEC-PH-10000730";"United States";"Clinton";"Maryland";20735;"East";499.99;1;0.0;129.9974
3733;"CA-2015-109575";"2015-09-18";"2015-09-23";"Standard Class";"KH-16630";"TEC-PH-10000895";"United States";"Clinton";"Maryland";20735;"East";1259.93;7;0.0;327.5818
3734;"CA-2015-109575";"2015-09-18";"2015-09-23";"Standard Class";"KH-16630";"OFF-BI-10000962";"United States";"Clinton";"Maryland";20735;"East";65.08;4;0.0;31.8892
3735;"CA-2017-168193";"2017-03-06";"2017-03-11";"Second Class";"RM-19750";"OFF-PA-10002254";"United States";"New York City";"New York";10011;"East";26.38;1;0.0;12.1348
3736;"CA-2017-168193";"2017-03-06";"2017-03-11";"Second Class";"RM-19750";"FUR-FU-10002554";"United States";"New York City";"New York";10011;"East";71.97;3;0.0;16.5531
3737;"CA-2016-115476";"2016-03-17";"2016-03-17";"Same Day";"VM-21835";"TEC-PH-10000673";"United States";"Newark";"Delaware";19711;"East";129.98;2;0.0;62.3904
3738;"CA-2016-115476";"2016-03-17";"2016-03-17";"Same Day";"VM-21835";"OFF-BI-10000962";"United States";"Newark";"Delaware";19711;"East";32.54;2;0.0;15.9446
3739;"CA-2016-133340";"2016-12-09";"2016-12-13";"Standard Class";"LH-17155";"TEC-PH-10003988";"United States";"Jackson";"Michigan";49201;"Central";10.9;1;0.0;3.052
3740;"CA-2016-133340";"2016-12-09";"2016-12-13";"Standard Class";"LH-17155";"TEC-AC-10001109";"United States";"Jackson";"Michigan";49201;"Central";59.98;2;0.0;25.1916
3741;"CA-2016-133340";"2016-12-09";"2016-12-13";"Standard Class";"LH-17155";"OFF-AP-10002311";"United States";"Jackson";"Michigan";49201;"Central";61.929;1;0.1;23.3954
3742;"CA-2016-137848";"2016-01-15";"2016-01-21";"Standard Class";"WB-21850";"OFF-EN-10001137";"United States";"New York City";"New York";10011;"East";16.52;4;0.0;7.5992
3743;"CA-2016-137848";"2016-01-15";"2016-01-21";"Standard Class";"WB-21850";"OFF-PA-10004285";"United States";"New York City";"New York";10011;"East";60.12;9;0.0;28.8576
3744;"CA-2016-137848";"2016-01-15";"2016-01-21";"Standard Class";"WB-21850";"OFF-BI-10002225";"United States";"New York City";"New York";10011;"East";49.536;3;0.2;17.3376
3745;"CA-2014-113047";"2014-10-24";"2014-10-24";"Same Day";"AP-10915";"OFF-FA-10002763";"United States";"Rock Hill";"South Carolina";29730;"South";11.85;3;0.0;3.792
3746;"CA-2016-149979";"2016-09-23";"2016-09-28";"Second Class";"RA-19915";"OFF-ST-10003058";"United States";"Columbus";"Georgia";31907;"South";118.25;5;0.0;34.2925
3747;"CA-2016-149979";"2016-09-23";"2016-09-28";"Second Class";"RA-19915";"FUR-CH-10002084";"United States";"Columbus";"Georgia";31907;"South";368.97;3;0.0;81.1734
3748;"CA-2017-161956";"2017-08-27";"2017-08-29";"Second Class";"DR-12880";"FUR-FU-10002937";"United States";"Inglewood";"California";90301;"West";198.46;2;0.0;99.23
3749;"CA-2017-161956";"2017-08-27";"2017-08-29";"Second Class";"DR-12880";"OFF-AP-10001242";"United States";"Inglewood";"California";90301;"West";321.92;4;0.0;96.576
3750;"CA-2017-161956";"2017-08-27";"2017-08-29";"Second Class";"DR-12880";"TEC-CO-10001571";"United States";"Inglewood";"California";90301;"West";879.984;2;0.2;329.994
3751;"CA-2017-161956";"2017-08-27";"2017-08-29";"Second Class";"DR-12880";"OFF-SU-10002503";"United States";"Inglewood";"California";90301;"West";28.4;5;0.0;8.236
3752;"CA-2017-161956";"2017-08-27";"2017-08-29";"Second Class";"DR-12880";"FUR-CH-10004886";"United States";"Inglewood";"California";90301;"West";230.28;3;0.2;23.028
3753;"CA-2017-161956";"2017-08-27";"2017-08-29";"Second Class";"DR-12880";"OFF-PA-10001289";"United States";"Inglewood";"California";90301;"West";116.28;3;0.0;56.9772
3754;"CA-2017-161956";"2017-08-27";"2017-08-29";"Second Class";"DR-12880";"OFF-BI-10003650";"United States";"Inglewood";"California";90301;"West";841.568;2;0.2;294.5488
3755;"CA-2017-161956";"2017-08-27";"2017-08-29";"Second Class";"DR-12880";"OFF-ST-10001370";"United States";"Inglewood";"California";90301;"West";354.9;5;0.0;17.745
3756;"CA-2016-116799";"2016-03-03";"2016-03-06";"First Class";"JG-15310";"OFF-PA-10001892";"United States";"Odessa";"Texas";79762;"Central";42.784;7;0.2;15.5092
3757;"CA-2016-116799";"2016-03-03";"2016-03-06";"First Class";"JG-15310";"FUR-CH-10004983";"United States";"Odessa";"Texas";79762;"Central";563.43;5;0.3;-56.343
3758;"CA-2016-111283";"2016-02-29";"2016-03-04";"Standard Class";"LC-16870";"OFF-AR-10001615";"United States";"Newark";"Ohio";43055;"East";111.104;7;0.2;8.3328
3759;"CA-2015-167745";"2015-09-18";"2015-09-23";"Standard Class";"GB-14530";"OFF-AR-10003602";"United States";"Los Angeles";"California";90049;"West";11.68;2;0.0;5.4896
3760;"CA-2015-167745";"2015-09-18";"2015-09-23";"Standard Class";"GB-14530";"OFF-SU-10004782";"United States";"Los Angeles";"California";90049;"West";16.9;2;0.0;5.07
3761;"CA-2015-167745";"2015-09-18";"2015-09-23";"Standard Class";"GB-14530";"FUR-FU-10001591";"United States";"Los Angeles";"California";90049;"West";24.4;2;0.0;10.248
3762;"CA-2017-104577";"2017-05-12";"2017-05-17";"Standard Class";"CK-12205";"OFF-PA-10000659";"United States";"Everett";"Massachusetts";2149;"East";87.6;5;0.0;42.048
3763;"CA-2016-156251";"2016-08-13";"2016-08-18";"Second Class";"TS-21160";"FUR-BO-10001337";"United States";"West Allis";"Wisconsin";53214;"Central";241.96;2;0.0;24.196
3764;"CA-2016-156251";"2016-08-13";"2016-08-18";"Second Class";"TS-21160";"OFF-BI-10003529";"United States";"West Allis";"Wisconsin";53214;"Central";8.52;3;0.0;4.1748
3765;"CA-2017-125878";"2017-02-25";"2017-03-02";"Standard Class";"MH-18025";"OFF-BI-10002609";"United States";"Chicago";"Illinois";60623;"Central";1.788;3;0.8;-3.0396
3766;"CA-2016-163153";"2016-03-21";"2016-03-25";"Standard Class";"DM-12955";"FUR-TA-10004767";"United States";"Houston";"Texas";77036;"Central";99.372;2;0.3;-1.4196
3767;"CA-2016-163153";"2016-03-21";"2016-03-25";"Standard Class";"DM-12955";"OFF-AR-10001868";"United States";"Houston";"Texas";77036;"Central";1.344;1;0.2;0.504
3768;"CA-2015-103205";"2015-12-08";"2015-12-10";"Second Class";"JJ-15760";"TEC-PH-10004896";"United States";"Houston";"Texas";77036;"Central";119.96;5;0.2;11.996
3769;"CA-2014-153913";"2014-12-16";"2014-12-20";"Second Class";"KB-16585";"FUR-CH-10000988";"United States";"Hialeah";"Florida";33012;"South";1013.832;9;0.2;101.3832
3770;"CA-2014-153913";"2014-12-16";"2014-12-20";"Second Class";"KB-16585";"OFF-FA-10000490";"United States";"Hialeah";"Florida";33012;"South";1.984;2;0.2;0.6696
3771;"CA-2016-155530";"2016-12-17";"2016-12-21";"Standard Class";"CM-12160";"FUR-TA-10004256";"United States";"San Francisco";"California";94122;"West";2003.52;6;0.2;-325.572
3772;"US-2016-101196";"2016-05-12";"2016-05-17";"Standard Class";"FM-14215";"OFF-ST-10004804";"United States";"Philadelphia";"Pennsylvania";19140;"East";82.368;2;0.2;-19.5624
3773;"CA-2014-115357";"2014-08-06";"2014-08-11";"Second Class";"RF-19735";"TEC-AC-10000023";"United States";"Columbia";"South Carolina";29203;"South";62.91;3;0.0;22.6476
3774;"US-2014-102715";"2014-04-11";"2014-04-13";"Second Class";"JK-15370";"OFF-FA-10001332";"United States";"Miami";"Florida";33180;"South";6.912;3;0.2;2.3328
3775;"US-2014-102715";"2014-04-11";"2014-04-13";"Second Class";"JK-15370";"TEC-AC-10002001";"United States";"Miami";"Florida";33180;"South";383.976;3;0.2;81.5949
3776;"US-2014-102715";"2014-04-11";"2014-04-13";"Second Class";"JK-15370";"OFF-PA-10000029";"United States";"Miami";"Florida";33180;"South";10.368;2;0.2;3.6288
3777;"US-2014-102715";"2014-04-11";"2014-04-13";"Second Class";"JK-15370";"TEC-AC-10001874";"United States";"Miami";"Florida";33180;"South";335.944;7;0.2;41.993
3778;"CA-2015-107937";"2015-05-03";"2015-05-08";"Standard Class";"JB-16045";"FUR-FU-10002298";"United States";"Chula Vista";"California";91911;"West";665.88;6;0.0;106.5408
3779;"US-2017-148768";"2017-11-30";"2017-12-02";"Second Class";"PN-18775";"TEC-PH-10002564";"United States";"Miami";"Florida";33180;"South";71.976;3;0.2;8.997
3780;"CA-2017-118521";"2017-02-16";"2017-02-20";"Standard Class";"LF-17185";"OFF-PA-10003465";"United States";"New York City";"New York";10035;"East";37.94;2;0.0;18.2112
3781;"CA-2014-149643";"2014-11-16";"2014-11-20";"Standard Class";"RH-19510";"TEC-PH-10000038";"United States";"Manhattan";"Kansas";66502;"Central";273.96;2;0.0;10.9584
3782;"CA-2015-135314";"2015-07-09";"2015-07-14";"Second Class";"MC-17575";"TEC-PH-10003072";"United States";"Philadelphia";"Pennsylvania";19120;"East";269.982;3;0.4;40.4973
3783;"CA-2017-165204";"2017-11-13";"2017-11-16";"Second Class";"MN-17935";"OFF-PA-10003424";"United States";"Memphis";"Tennessee";38109;"South";8.904;3;0.2;3.339
3784;"CA-2017-165204";"2017-11-13";"2017-11-16";"Second Class";"MN-17935";"OFF-ST-10003716";"United States";"Memphis";"Tennessee";38109;"South";720.064;4;0.2;-63.0056
3785;"CA-2017-125752";"2017-07-31";"2017-08-04";"Standard Class";"EH-14125";"TEC-AC-10003590";"United States";"Fort Lauderdale";"Florida";33311;"South";41.424;2;0.2;8.2848
3786;"CA-2017-112487";"2017-12-26";"2017-12-30";"Standard Class";"TC-21535";"OFF-BI-10000494";"United States";"Columbus";"Ohio";43229;"East";3.132;2;0.7;-2.61
3787;"CA-2016-144218";"2016-10-31";"2016-11-04";"Standard Class";"JD-15895";"OFF-ST-10002615";"United States";"Los Angeles";"California";90045;"West";1085.42;7;0.0;282.2092
3788;"CA-2016-169971";"2016-09-04";"2016-09-09";"Standard Class";"IL-15100";"OFF-AR-10002804";"United States";"Houston";"Texas";77041;"Central";3.912;1;0.2;1.0269
3789;"CA-2016-169971";"2016-09-04";"2016-09-09";"Standard Class";"IL-15100";"OFF-AR-10001044";"United States";"Houston";"Texas";77041;"Central";62.376;3;0.2;7.0173
3790;"US-2016-133508";"2016-04-17";"2016-04-21";"Standard Class";"SW-20350";"OFF-FA-10000134";"United States";"Omaha";"Nebraska";68104;"Central";29.05;5;0.0;9.0055
3791;"CA-2014-107139";"2014-07-05";"2014-07-11";"Standard Class";"DP-13390";"OFF-BI-10001670";"United States";"Los Angeles";"California";90004;"West";180.96;6;0.2;67.86
3792;"CA-2015-111325";"2015-02-27";"2015-02-28";"First Class";"BT-11395";"OFF-BI-10000343";"United States";"Altoona";"Pennsylvania";16602;"East";4.419;3;0.7;-3.3879
3793;"CA-2015-111325";"2015-02-27";"2015-02-28";"First Class";"BT-11395";"OFF-AR-10002257";"United States";"Altoona";"Pennsylvania";16602;"East";16.032;6;0.2;2.2044
3794;"CA-2015-163762";"2015-11-27";"2015-12-01";"Standard Class";"JE-15475";"OFF-AR-10001915";"United States";"New York City";"New York";10024;"East";29.79;3;0.0;12.5118
3795;"US-2014-117163";"2014-01-27";"2014-02-02";"Standard Class";"EJ-13720";"OFF-ST-10003692";"United States";"San Diego";"California";92037;"West";57.23;1;0.0;14.3075
3796;"US-2014-117163";"2014-01-27";"2014-02-02";"Standard Class";"EJ-13720";"FUR-TA-10003469";"United States";"San Diego";"California";92037;"West";333.0;3;0.2;-16.65
3797;"US-2014-117163";"2014-01-27";"2014-02-02";"Standard Class";"EJ-13720";"OFF-AR-10003179";"United States";"San Diego";"California";92037;"West";36.44;4;0.0;12.0252
3798;"CA-2017-121314";"2017-09-23";"2017-09-26";"First Class";"BE-11410";"OFF-PA-10003395";"United States";"Miami";"Florida";33178;"South";251.64;3;0.2;88.074
3799;"CA-2017-147760";"2017-11-04";"2017-11-05";"First Class";"KL-16555";"FUR-TA-10004575";"United States";"Greensboro";"North Carolina";27405;"South";523.764;3;0.4;-192.0468
3800;"CA-2017-147760";"2017-11-04";"2017-11-05";"First Class";"KL-16555";"TEC-PH-10002483";"United States";"Greensboro";"North Carolina";27405;"South";1359.96;5;0.2;118.9965
3801;"CA-2016-156503";"2016-10-14";"2016-10-20";"Standard Class";"NC-18415";"FUR-CH-10003606";"United States";"Jacksonville";"North Carolina";28540;"South";102.592;1;0.2;10.2592
3802;"CA-2016-156503";"2016-10-14";"2016-10-20";"Standard Class";"NC-18415";"TEC-AC-10002473";"United States";"Jacksonville";"North Carolina";28540;"South";22.704;1;0.2;5.9598
3803;"CA-2016-156503";"2016-10-14";"2016-10-20";"Standard Class";"NC-18415";"OFF-PA-10002319";"United States";"Jacksonville";"North Carolina";28540;"South";93.024;3;0.2;33.7212
3804;"CA-2016-156503";"2016-10-14";"2016-10-20";"Standard Class";"NC-18415";"OFF-SU-10000946";"United States";"Jacksonville";"North Carolina";28540;"South";12.768;2;0.2;1.4364
3805;"CA-2016-156503";"2016-10-14";"2016-10-20";"Standard Class";"NC-18415";"OFF-EN-10001335";"United States";"Jacksonville";"North Carolina";28540;"South";35.008;4;0.2;13.128
3806;"CA-2016-156503";"2016-10-14";"2016-10-20";"Standard Class";"NC-18415";"OFF-PA-10002377";"United States";"Jacksonville";"North Carolina";28540;"South";39.152;1;0.2;14.682
3807;"CA-2015-113628";"2015-11-12";"2015-11-19";"Standard Class";"AH-10690";"OFF-AR-10001246";"United States";"Plantation";"Florida";33317;"South";11.76;5;0.2;1.323
3808;"CA-2015-113628";"2015-11-12";"2015-11-19";"Standard Class";"AH-10690";"OFF-BI-10003291";"United States";"Plantation";"Florida";33317;"South";5.238;2;0.7;-4.0158
3809;"CA-2015-113628";"2015-11-12";"2015-11-19";"Standard Class";"AH-10690";"OFF-BI-10002799";"United States";"Plantation";"Florida";33317;"South";4.662;3;0.7;-3.7296
3810;"CA-2015-113628";"2015-11-12";"2015-11-19";"Standard Class";"AH-10690";"FUR-CH-10003298";"United States";"Plantation";"Florida";33317;"South";523.92;5;0.2;-72.039
3811;"CA-2015-113628";"2015-11-12";"2015-11-19";"Standard Class";"AH-10690";"TEC-PH-10000441";"United States";"Plantation";"Florida";33317;"South";100.792;1;0.2;10.0792
3812;"CA-2015-113628";"2015-11-12";"2015-11-19";"Standard Class";"AH-10690";"FUR-CH-10004477";"United States";"Plantation";"Florida";33317;"South";146.136;3;0.2;16.4403
3813;"CA-2017-147753";"2017-03-05";"2017-03-05";"Same Day";"PK-19075";"OFF-LA-10003537";"United States";"Milwaukee";"Wisconsin";53209;"Central";25.06;2;0.0;11.7782
3814;"CA-2015-103961";"2015-11-05";"2015-11-09";"Standard Class";"NG-18430";"OFF-LA-10004484";"United States";"Quincy";"Illinois";62301;"Central";19.824;6;0.2;6.4428
3815;"CA-2016-152471";"2016-07-08";"2016-07-08";"Same Day";"ZD-21925";"TEC-PH-10002824";"United States";"Jacksonville";"Florida";32216;"South";823.96;5;0.2;51.4975
3816;"CA-2016-152471";"2016-07-08";"2016-07-08";"Same Day";"ZD-21925";"OFF-PA-10004965";"United States";"Jacksonville";"Florida";32216;"South";15.984;2;0.2;4.995
3817;"CA-2015-102582";"2015-09-15";"2015-09-19";"Standard Class";"NW-18400";"FUR-TA-10003569";"United States";"Mobile";"Alabama";36608;"South";801.96;2;0.0;200.49
3818;"CA-2015-102582";"2015-09-15";"2015-09-19";"Standard Class";"NW-18400";"TEC-PH-10003187";"United States";"Mobile";"Alabama";36608;"South";59.97;3;0.0;0.0
3819;"CA-2015-102582";"2015-09-15";"2015-09-19";"Standard Class";"NW-18400";"FUR-CH-10004853";"United States";"Mobile";"Alabama";36608;"South";1056.86;7;0.0;306.4894
3820;"CA-2017-141873";"2017-10-09";"2017-10-14";"Standard Class";"HG-14845";"OFF-BI-10001031";"United States";"New York City";"New York";10024;"East";12.816;3;0.2;4.3254
3821;"CA-2017-141873";"2017-10-09";"2017-10-14";"Standard Class";"HG-14845";"FUR-BO-10003034";"United States";"New York City";"New York";10024;"East";314.352;3;0.2;-15.7176
3822;"CA-2017-141873";"2017-10-09";"2017-10-14";"Standard Class";"HG-14845";"OFF-PA-10000069";"United States";"New York City";"New York";10024;"East";18.98;2;0.0;8.9206
3823;"CA-2017-141873";"2017-10-09";"2017-10-14";"Standard Class";"HG-14845";"OFF-BI-10003655";"United States";"New York City";"New York";10024;"East";18.24;6;0.2;6.156
3824;"CA-2015-140984";"2015-09-14";"2015-09-18";"Standard Class";"CC-12685";"OFF-ST-10000585";"United States";"New York City";"New York";10011;"East";991.2;6;0.0;257.712
3825;"CA-2015-140984";"2015-09-14";"2015-09-18";"Standard Class";"CC-12685";"TEC-CO-10001571";"United States";"New York City";"New York";10011;"East";879.984;2;0.2;329.994
3826;"CA-2015-140984";"2015-09-14";"2015-09-18";"Standard Class";"CC-12685";"OFF-BI-10002012";"United States";"New York City";"New York";10011;"East";12.96;9;0.2;4.536
3827;"CA-2014-132801";"2014-10-07";"2014-10-12";"Standard Class";"JG-15805";"OFF-ST-10001228";"United States";"Dallas";"Texas";75217;"Central";107.44;10;0.2;10.744
3828;"CA-2017-141733";"2017-05-07";"2017-05-11";"Standard Class";"RW-19540";"FUR-CH-10004086";"United States";"Detroit";"Michigan";48234;"Central";1458.65;5;0.0;423.0085
3829;"CA-2017-141733";"2017-05-07";"2017-05-11";"Standard Class";"RW-19540";"FUR-CH-10002017";"United States";"Detroit";"Michigan";48234;"Central";26.64;1;0.0;7.4592
3830;"CA-2017-141733";"2017-05-07";"2017-05-11";"Standard Class";"RW-19540";"FUR-CH-10000595";"United States";"Detroit";"Michigan";48234;"Central";476.8;2;0.0;119.2
3831;"CA-2017-141733";"2017-05-07";"2017-05-11";"Standard Class";"RW-19540";"OFF-AP-10001563";"United States";"Detroit";"Michigan";48234;"Central";87.444;2;0.1;18.4604
3832;"US-2015-111927";"2015-11-14";"2015-11-19";"Standard Class";"LS-17230";"FUR-FU-10004017";"United States";"Dover";"Delaware";19901;"East";76.14;3;0.0;26.649
3833;"US-2015-111927";"2015-11-14";"2015-11-19";"Standard Class";"LS-17230";"OFF-BI-10002571";"United States";"Dover";"Delaware";19901;"East";19.96;2;0.0;9.3812
3834;"CA-2014-105984";"2014-11-24";"2014-11-24";"Same Day";"MY-18295";"TEC-PH-10000560";"United States";"Columbus";"Ohio";43229;"East";1049.97;5;0.4;-209.994
3835;"CA-2014-105984";"2014-11-24";"2014-11-24";"Same Day";"MY-18295";"FUR-CH-10000847";"United States";"Columbus";"Ohio";43229;"East";611.058;3;0.3;-34.9176
3836;"CA-2014-100363";"2014-04-08";"2014-04-15";"Standard Class";"JM-15655";"OFF-FA-10000611";"United States";"Glendale";"Arizona";85301;"West";2.368;2;0.2;0.8288
3837;"CA-2014-100363";"2014-04-08";"2014-04-15";"Standard Class";"JM-15655";"OFF-PA-10004733";"United States";"Glendale";"Arizona";85301;"West";19.008;3;0.2;6.8904
3838;"CA-2014-126760";"2014-07-26";"2014-08-02";"Standard Class";"KM-16720";"TEC-PH-10001363";"United States";"North Las Vegas";"Nevada";89031;"West";911.984;2;0.2;113.998
3839;"CA-2014-126760";"2014-07-26";"2014-08-02";"Standard Class";"KM-16720";"FUR-CH-10003312";"United States";"North Las Vegas";"Nevada";89031;"West";674.352;3;0.2;-109.5822
3840;"CA-2014-126760";"2014-07-26";"2014-08-02";"Standard Class";"KM-16720";"FUR-FU-10004018";"United States";"North Las Vegas";"Nevada";89031;"West";134.01;9;0.0;36.1827
3841;"CA-2014-126760";"2014-07-26";"2014-08-02";"Standard Class";"KM-16720";"TEC-AC-10004814";"United States";"North Las Vegas";"Nevada";89031;"West";170.97;3;0.0;70.0977
3842;"US-2014-109162";"2014-06-08";"2014-06-12";"Standard Class";"KE-16420";"FUR-CH-10002647";"United States";"Bristol";"Tennessee";37620;"South";170.352;3;0.2;10.647
3843;"CA-2014-101931";"2014-10-28";"2014-10-31";"First Class";"TS-21370";"OFF-BI-10004140";"United States";"Los Angeles";"California";90049;"West";7.184;2;0.2;2.245
3844;"CA-2014-101931";"2014-10-28";"2014-10-31";"First Class";"TS-21370";"OFF-SU-10002301";"United States";"Los Angeles";"California";90049;"West";6.28;2;0.0;0.0628
3845;"CA-2014-101931";"2014-10-28";"2014-10-31";"First Class";"TS-21370";"OFF-SU-10000646";"United States";"Los Angeles";"California";90049;"West";480.74;2;0.0;14.4222
3846;"CA-2014-101931";"2014-10-28";"2014-10-31";"First Class";"TS-21370";"FUR-BO-10001337";"United States";"Los Angeles";"California";90049;"West";616.998;6;0.15;-36.294
3847;"CA-2014-101931";"2014-10-28";"2014-10-31";"First Class";"TS-21370";"OFF-ST-10003442";"United States";"Los Angeles";"California";90049;"West";141.4;5;0.0;38.178
3848;"CA-2017-129000";"2017-11-25";"2017-11-27";"Second Class";"SZ-20035";"OFF-ST-10001097";"United States";"Canton";"Michigan";48187;"Central";501.81;3;0.0;0.0
3849;"CA-2017-161053";"2017-09-22";"2017-09-23";"First Class";"JE-15745";"OFF-BI-10004318";"United States";"Fayetteville";"Arkansas";72701;"South";691.96;4;0.0;318.3016
3850;"CA-2017-161053";"2017-09-22";"2017-09-23";"First Class";"JE-15745";"TEC-AC-10004633";"United States";"Fayetteville";"Arkansas";72701;"South";34.95;5;0.0;15.378
3851;"CA-2015-142377";"2015-12-04";"2015-12-09";"Standard Class";"MS-17980";"OFF-PA-10001970";"United States";"Springfield";"Missouri";65807;"Central";85.96;7;0.0;40.4012
3852;"CA-2015-127593";"2015-09-21";"2015-09-21";"Same Day";"DH-13675";"FUR-FU-10004006";"United States";"Quincy";"Massachusetts";2169;"East";85.3;2;0.0;14.501
3853;"CA-2017-130526";"2017-11-26";"2017-11-29";"First Class";"GT-14755";"OFF-BI-10001524";"United States";"Rockford";"Illinois";61107;"Central";33.568;8;0.8;-53.7088
3854;"US-2017-131849";"2017-06-06";"2017-06-10";"Standard Class";"GH-14410";"FUR-FU-10004164";"United States";"San Francisco";"California";94122;"West";4.95;1;0.0;2.178
3855;"US-2017-131849";"2017-06-06";"2017-06-10";"Standard Class";"GH-14410";"OFF-ST-10002957";"United States";"San Francisco";"California";94122;"West";26.4;5;0.0;0.0
3856;"US-2017-105389";"2017-10-23";"2017-10-28";"Second Class";"DM-13015";"OFF-BI-10004364";"United States";"San Antonio";"Texas";78207;"Central";3.564;3;0.8;-6.237
3857;"US-2017-105389";"2017-10-23";"2017-10-28";"Second Class";"DM-13015";"TEC-PH-10002824";"United States";"San Antonio";"Texas";78207;"Central";823.96;5;0.2;51.4975
3858;"US-2017-105389";"2017-10-23";"2017-10-28";"Second Class";"DM-13015";"OFF-AR-10000634";"United States";"San Antonio";"Texas";78207;"Central";10.272;3;0.2;0.8988
3859;"CA-2014-140816";"2014-12-20";"2014-12-20";"Same Day";"TC-21295";"TEC-AC-10001539";"United States";"Thornton";"Colorado";80229;"West";447.944;7;0.2;89.5888
3860;"CA-2017-154039";"2017-02-17";"2017-02-22";"Standard Class";"JK-16120";"FUR-TA-10001932";"United States";"Chicago";"Illinois";60653;"Central";480.96;3;0.5;-269.3376
3861;"CA-2017-154039";"2017-02-17";"2017-02-22";"Standard Class";"JK-16120";"TEC-PH-10002789";"United States";"Chicago";"Illinois";60653;"Central";124.792;1;0.2;10.9193
3862;"CA-2014-135755";"2014-05-03";"2014-05-10";"Standard Class";"NC-18415";"OFF-BI-10004828";"United States";"Yonkers";"New York";10701;"East";40.176;3;0.2;14.5638
3863;"CA-2014-135755";"2014-05-03";"2014-05-10";"Standard Class";"NC-18415";"OFF-BI-10003981";"United States";"Yonkers";"New York";10701;"East";10.896;3;0.2;3.9498
3864;"CA-2017-123246";"2017-10-17";"2017-10-19";"Second Class";"AJ-10960";"OFF-AR-10001770";"United States";"San Diego";"California";92037;"West";10.64;4;0.0;2.7664
3865;"CA-2015-157133";"2015-11-28";"2015-12-03";"Standard Class";"LC-16885";"FUR-FU-10004904";"United States";"Champaign";"Illinois";61821;"Central";151.96;5;0.6;-182.352
3866;"CA-2014-124709";"2014-07-27";"2014-07-29";"Second Class";"GW-14605";"TEC-AC-10002842";"United States";"San Francisco";"California";94122;"West";238.0;2;0.0;38.08
3867;"CA-2017-146360";"2017-04-23";"2017-04-25";"Second Class";"SC-20305";"TEC-AC-10003590";"United States";"Lawrence";"Indiana";46226;"Central";155.34;6;0.0;55.9224
3868;"CA-2015-132486";"2015-10-23";"2015-10-27";"Second Class";"JF-15355";"TEC-AC-10000710";"United States";"San Diego";"California";92105;"West";148.32;9;0.0;63.7776
